Mon, 15 Aug 2016 09:51:22 GMT,25.00,68.80
Mon, 15 Aug 2016 09:51:24 GMT,24.90,68.60
Mon, 15 Aug 2016 09:51:27 GMT,25.00,68.70
Mon, 15 Aug 2016 09:51:29 GMT,25.00,68.70
Mon, 15 Aug 2016 09:51:31 GMT,25.00,68.70
Mon, 15 Aug 2016 09:51:33 GMT,25.00,68.70
Mon, 15 Aug 2016 09:51:36 GMT,24.90,68.40
Mon, 15 Aug 2016 09:51:38 GMT,24.90,68.10
Mon, 15 Aug 2016 09:51:40 GMT,24.90,68.20
Mon, 15 Aug 2016 09:53:12 GMT,24.80,68.20
Mon, 15 Aug 2016 09:53:15 GMT,24.80,68.20
Mon, 15 Aug 2016 09:53:17 GMT,24.70,68.20
Mon, 15 Aug 2016 09:53:19 GMT,24.70,68.20
Mon, 15 Aug 2016 09:53:21 GMT,24.70,68.30
Mon, 15 Aug 2016 09:53:24 GMT,24.70,68.30
Mon, 15 Aug 2016 09:53:26 GMT,24.70,68.20
Mon, 15 Aug 2016 11:23:44 GMT,24.80,65.80
Mon, 15 Aug 2016 11:23:46 GMT,24.80,65.80
Mon, 15 Aug 2016 11:23:49 GMT,24.80,65.90
Mon, 15 Aug 2016 11:23:51 GMT,24.80,65.90
Mon, 15 Aug 2016 11:23:53 GMT,24.80,65.90
Mon, 15 Aug 2016 11:23:55 GMT,24.80,65.90
Mon, 15 Aug 2016 11:23:58 GMT,24.70,65.80
Mon, 15 Aug 2016 11:24:00 GMT,24.80,65.90
Mon, 15 Aug 2016 11:24:02 GMT,24.70,66.00
Mon, 15 Aug 2016 11:24:05 GMT,24.70,66.00
Mon, 15 Aug 2016 11:24:07 GMT,24.70,66.00
Mon, 15 Aug 2016 11:24:09 GMT,24.70,66.10
Mon, 15 Aug 2016 11:24:11 GMT,24.70,66.10
Mon, 15 Aug 2016 11:24:14 GMT,24.70,66.10
Mon, 15 Aug 2016 11:24:16 GMT,24.70,66.20
Mon, 15 Aug 2016 11:24:18 GMT,24.70,66.20
Mon, 15 Aug 2016 11:24:20 GMT,24.70,66.20
Mon, 15 Aug 2016 11:24:23 GMT,24.70,66.20
Mon, 15 Aug 2016 11:24:25 GMT,24.70,66.20
Mon, 15 Aug 2016 11:24:27 GMT,24.70,66.50
Mon, 15 Aug 2016 11:24:30 GMT,24.70,66.70
Mon, 15 Aug 2016 11:24:32 GMT,24.70,66.60
Mon, 15 Aug 2016 11:24:34 GMT,24.70,67.20
Mon, 15 Aug 2016 11:24:36 GMT,24.70,67.00
Mon, 15 Aug 2016 11:24:39 GMT,24.70,66.70
Mon, 15 Aug 2016 11:24:41 GMT,24.70,66.30
Mon, 15 Aug 2016 11:24:43 GMT,24.70,66.20
Mon, 15 Aug 2016 11:24:45 GMT,24.70,66.00
Mon, 15 Aug 2016 11:24:48 GMT,24.80,66.20
Mon, 15 Aug 2016 11:24:50 GMT,24.80,66.80
Mon, 15 Aug 2016 11:24:52 GMT,24.80,67.00
Mon, 15 Aug 2016 11:24:58 GMT,24.80,66.50
Mon, 15 Aug 2016 11:25:01 GMT,24.80,66.30
Mon, 15 Aug 2016 11:25:03 GMT,24.80,66.20
Mon, 15 Aug 2016 11:25:05 GMT,24.80,66.00
Mon, 15 Aug 2016 11:25:07 GMT,24.90,65.90
Mon, 15 Aug 2016 11:25:10 GMT,24.90,65.90
Mon, 15 Aug 2016 11:25:12 GMT,24.90,65.80
Mon, 15 Aug 2016 11:25:14 GMT,24.90,65.70
Mon, 15 Aug 2016 11:25:17 GMT,24.90,65.70
Mon, 15 Aug 2016 11:25:19 GMT,25.00,65.60
Mon, 15 Aug 2016 11:25:21 GMT,24.90,65.60
Mon, 15 Aug 2016 11:25:23 GMT,25.00,65.60
Mon, 15 Aug 2016 11:25:26 GMT,25.00,65.70
Mon, 15 Aug 2016 11:25:28 GMT,25.00,65.90
Mon, 15 Aug 2016 11:25:30 GMT,25.00,65.70
Mon, 15 Aug 2016 11:25:32 GMT,25.00,66.00
Mon, 15 Aug 2016 11:25:35 GMT,25.00,66.00
Mon, 15 Aug 2016 11:25:37 GMT,25.00,65.80
Mon, 15 Aug 2016 11:25:39 GMT,25.00,65.70
Mon, 15 Aug 2016 11:25:42 GMT,25.00,65.60
Mon, 15 Aug 2016 11:25:44 GMT,25.00,65.90
Mon, 15 Aug 2016 11:25:46 GMT,25.10,66.50
Mon, 15 Aug 2016 11:25:48 GMT,25.10,66.60
Mon, 15 Aug 2016 11:25:51 GMT,25.10,66.30
Mon, 15 Aug 2016 11:25:53 GMT,25.10,66.10
Mon, 15 Aug 2016 11:25:55 GMT,25.10,65.90
Mon, 15 Aug 2016 11:25:57 GMT,25.10,65.70
Mon, 15 Aug 2016 11:26:00 GMT,25.10,65.60
Mon, 15 Aug 2016 11:26:02 GMT,25.10,65.70
Mon, 15 Aug 2016 11:26:04 GMT,25.10,65.80
Mon, 15 Aug 2016 11:26:07 GMT,25.10,65.90
Mon, 15 Aug 2016 11:26:09 GMT,25.10,65.80
Mon, 15 Aug 2016 11:26:11 GMT,25.10,65.70
Mon, 15 Aug 2016 11:26:17 GMT,25.10,65.50
Mon, 15 Aug 2016 11:26:20 GMT,25.10,65.40
Mon, 15 Aug 2016 11:26:22 GMT,25.20,65.30
Mon, 15 Aug 2016 11:26:24 GMT,25.10,65.30
Mon, 15 Aug 2016 11:26:26 GMT,25.20,65.30
Mon, 15 Aug 2016 11:26:29 GMT,25.10,65.20
